sistema,nombre,titulo,descripcion
GeoSIARH 3,geonode:azero_bosque,Plan Director Cuenca Rió Azero – Bosques,PDCRA (Plan Director de la Cuenca Rió Azero). Muestra las unidades de vegetación boscosa de la cuenca del Rió Azero.
GeoSIARH 3,geonode:azero_cobuso2010,Plan Director Cuenca Rió Azero – Cobertura vegetal y uso de suelo 2010,"PDCRA (Plan Director de la Cuenca Rió Azero). Muestra la cobertura vegetal y Uso de suelo, realizado por el Viceministerio de Tierras dependiente del MDRyT, aplicando el sistema de clasificación de cobertura de la FAO (2008), fue publicado el 2011, a una escala 1:100.000."
GeoSIARH 3,geonode:azero_cuerposagua,Plan Director Cuenca Río Azero - Cuerpos de Agua,"PDCRA (Plan Director de la Cuenca Río Azero). Muestra los cuerpos de agua a partir del análisis de imágenes del satélite Sentinel-2 de Julio de 2017, en el marco del estudio: Diagnóstico Integral y formulación de la propuesta de lineamientos estratégicos e institucionales para el PDCRA(2018), a una escala de 1:50.000."
GeoSIARH 3,geonode:azero_erosion,Plan Director Cuenca Rió Azero -Riesgo de Erosión,"PDCRA (Plan Director de la Cuenca Rió Azero). Muestra el mapa de erosión generado a una escala 1:50.000, sin embargo debido a que en el procesado han intervenido mapas a escala 1:250.000 (geología, fisiografía), se considera que es de acuerdo a esta última mencionada."
GeoSIARH 3,geonode:azero_est_hidrologicas,Plan Director Cuenca Rio Azero - Estaciones Hidrológicas,"PDCRA (Plan Director de la Cuenca Rio Azero). Muestra las estaciones Hidrológicas consideradas en el estudio hidrológico, balance hídrico y Gestión de Agua realizado en el marco del Estudio: Diagnóstico Integral y formulación de la propuesta de lineamientos estratégicos e institucionales para el Plan Director de la Cuenca Azero."
GeoSIARH 3,geonode:azero_estaciones_meteo,Plan Director Cuenca Río Azero - Estaciones Meteorológicas,"PDCRA (Plan Director de la Cuenca Rio Azero).  Muestra las estaciones Meteorológicas consideradas en el estudio hidrológico, balance hídrico y Gestión de Agua realizado en el marco del Estudio: Diagnóstico Integral y formulación de la propuesta de lineamientos estratégicos e institucionales para el Plan Director de la Cuenca Azero."
GeoSIARH 3,geonode:azero_fisigrafia,Plan Director Cuenca Rió Azero – Fisiografía,"PDCRA (Plan Director de la Cuenca Rió Azero). Elaborado por el Proyecto de Zonificación Agroecológica y Establecimiento de una  la Base de Datos y Red de Sistema de Información Geográfica en Bolivia (ZONISIG) de la Unidad de Ordenamiento Territorial, en el año 2000 a escala 1:250000. Información obtenida del diagnóstico Biofísico de la Cuenca Azero, 2012 (GIZ)."
GeoSIARH 3,geonode:azero_geologia,Plan Director Cuenca Río Azero – Geología,"PDCRA (Plan Director Cuenca Río Grande). Nuestra la unidades geológicas, elaborado por el Proyecto de Zonificación Agroecológica y Establecimiento de una Base de Datos y Red de Sistema de Información Geográfica en Bolivia (ZONISIG) de la Unidad de Ordenamiento Territorial, en el año 2000 a escala 1:250000."
GeoSIARH 3,geonode:azero_inventario_presas_2011,Plan Director Cuenca Río  Azero - Inventario de Presas 2011,"PDCRA (Plan Director de la Cuenca Río Azero). Muestra la ubicación de Presas a una escala 1: 250.000, en el marco del Plan Director de la Cuenca del Río Azero."
GeoSIARH 3,geonode:azero_potencial_productivo,Plan Director Cuenca Río Azero - Potencial Productivo,"PDCRA (Plan Director de la Cuenca Río Azero). Muestra la información geográfica sobre el potencial productivo en sus diferentes rubros, procesados a través de la Unidad de Análisis Productivo (UDAPRO) y plasmados en el Sistema de Información Territorial de Apoyo a la Producción (SITAP)"
GeoSIARH 3,geonode:azero_presas_miagua_fps_2017_1,Plan Director Cuenca Río Azero - Presas Mi Agua FPS 2017,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de las Presas Mi Agua FPS 2017  en el marco del Plan Director de la Cuenca del Río Azero.
GeoSIARH 3,geonode:azero_presas_miriego_fps_2017_1,Plan Director Cuenca Río Azero - Presas Mi Riego FPS 2017,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de las Presas Mi Riego FPS 2017  en el marco del Plan Director de la Cuenca del Río Azero.
GeoSIARH 3,geonode:azero_rios_100000,Plan Director Cuenca Río Azero - Ríos 1:100.000,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:100.000 en el marco del Plan Director de la Cuenca del Rio Azero.
GeoSIARH 3,geonode:azero_rios_250000,PlanDirector Cuenca Río Azero -Ríos 1:250.000 (IGM),PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:250.000 en el marco del Plan Director de la Cuenca del Rio Azero.
GeoSIARH 3,geonode:azero_rios_50000,Plan Director Cuenca Río Azero -Ríos 1:50.000 (IGM),"PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:50.000 en el marco del Plan Director de la Cuenca del Rio Azero, generado a partir de las cartas topográficas del IGM."
GeoSIARH 3,geonode:azero_rios_50000_1,Plan Director Cuenca Río Azero -Ríos 1:50.000,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos escala 1:50.000 en el marco del Plan Director de la Cuenca del Rio Azero.
GeoSIARH 3,geonode:azero_riosprincipales,Plan Director Cuenca Río Azero -Ríos Principales,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de los ríos principales en el marco del Plan Director de la Cuenca del Ríos Azero.
GeoSIARH 3,geonode:azero_sistemas_riego2017,Plan Director Cuenca Río Azero -Sistemas de Riego 2017,PDCRA (Plan Director de la Cuenca  Río Azero). Muestra la ubicación e información relevante de los sistemas de riego 2017 en cuenca en el marco del Plan Director de la Cuenca del  Río Azero.
GeoSIARH 3,geonode:azero_subcuencas,Plan Director Cuenca Río Azero - Subcuencas,PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de Subcuencas en el marco del Plan Director de la Cuenca del Río Azero.
GeoSIARH 3,geonode:azero_subcuencasescurrimientos,Plan Director Cuenca Río Azero - Escurrimiento Superficial por Subcuencas,"PDCRA (Plan Director de la Cuenca Río Azero). Muestra información relevante del escurrimiento superficial por subcuenca obtenidas del estudio hidrológico, balance hídrico y Gestión de Agua realizado del Diagnóstico Integral y formulación de la propuesta de lineamientos estratégicos e institucionales para el Plan Director de la Cuenca Azero."
GeoSIARH 3,geonode:azero_suelos,Plan Director Cuenca Río Azero – Suelos,"PDCRA (Plan Director Cuenca Río Azero). Nuestra las características de los suelos, elaborado por el Proyecto de Zonificación Agroecológica y Establecimiento de una Base de Datos y Red de Sistema de Información Geográfica en Bolivia (ZONISIG) de la Unidad de Ordenamiento Territorial, en el año 2000 a escala 1:250000."
GeoSIARH 3,geonode:azero_temp_pcp_caudal,"Plan Director Cuenca Río Azero - Precipitación, Temperatura y Caudal","PDCRA (Plan Director Cuenca Río Azero). Nuestra las características de precipitación, temperatura y caudal. Esta información se encuentra en la geodatabase consolidada por el MMAyA a través de su unidad SIG, corresponde a datos de precipitación , temperatura y caudal de la Cuenca Azero.."
GeoSIARH 3,geonode:azero_ubicacion_botaderos_1,Plan Director Cuenca Río Azero - Botaderos,PDCRA (Plan Director de la Cuenca Rio Azero). Muestra la ubicación del los botaderos en la cuenca en el marco del Plan Director de la Cuenca del Río Azero.
GeoSIARH 3,geonode:azero_uh_nivel_6,Plan Director Cuenca Río Azero - UH Nivel 6,"PDCRA (Plan Director de la Cuenca Rio Azero). Muestra la georreferenciación y la información relevante de las unidades hidrográficas nivel 6, en el marco del Plan Director de la Cuenca del Rio Azero."
GeoSIARH 3,geonode:azero_uh_nivel_7,Plan Director Cuenca Río Azero - UH Nivel 7,"PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de las unidades hidrográficas nivel 7, en el marco del Plan Director de la Cuenca del Río Azero."
GeoSIARH 3,geonode:azero_uhg,Plan Director Cuenca Río Azero -UH Nivel 8,"PDCRA (Plan Director de la Cuenca Río Azero). Muestra la georreferenciación y la información relevante de las unidades hidrográficas nivel 8, en el marco del Plan Director de la Cuenca del Río Azero."
GeoSIARH 3,geonode:azero_uhg_1,Plan Director Cuenca Río Azero -Unidades Hidricas de Gestión,"PDCRA (Plan Director de la Cuenca Rio Azero). Muestra la georreferenciación y la información relevante de las Unidades hidricas de gestion delimitados por el metodo  Pfafstetter, en el marco del Plan Director de la Cuenca del Rio Azero."
GeoSIARH 3,geonode:azero_zae,Plan Director Cuenca Río Azero – Zonificación Agroecológica (ZAE).,"PDCRA (Plan Director Cuenca Río Grande). Nuestra la zonificacion agroecologica, elaborado por el Proyecto de Zonificación Agroecológica y Establecimiento de una Base de Datos y Red de Sistema de Información Geográfica en Bolivia (ZONISIG) de la Unidad de Ordenamiento Territorial, en el año 2000 a escala 1:250000."
GeoSIARH 3,geonode:botadero_municipal,Plan Director Cuenca Río Pampa Huari – Botaderos y Rellenos Sanitarios,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe la ubicación de botaderos y rellenos sanitarios en la cuenca del rio pampa Huari.

Tipo de disposición 
Botadero, Relleno Sanitario"
GeoSIARH 3,geonode:botaderos,Plan Director Cuenca Río Cotagaita – Botaderos,"PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de los botaderos, en el marco del Plan Director de la Cuenca del Río Cotagaita."
GeoSIARH 3,geonode:botaderos_1,Plan Director Cuenca Río Tupiza – Botaderos,"PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación y la información relevante de los botaderos, en el marco del Plan Director de la Cuenca del Río Tupiza."
GeoSIARH 3,geonode:botaderos_2,Plan Director Cuenca Katari y Lago Menor del Titicaca – Botaderos,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de los botaderos, en el marco del Plan Director de la Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:cachimayu_microcuencas,Plan Director Cuenca Río Cachimayu - Microcuencas,"PDCRCa (Plan Director de la Cuenca Río Yapacani). Muestra las microcuencas y la informacion relevante, en el marco del Plan Director Cuenca Rio Cachimayu."
GeoSIARH 3,geonode:cachimayu_rios50000,Plan Director Cuenca Río Cachimayu - Ríos 50000,"PDCRCa (Plan Director de la Cuenca Río Cachimayu). Muestra los rios escala 1:50.000 y la informacion relevante, en el marco del Plan Director Cuenca Rio Cachimayu."
GeoSIARH 3,geonode:cachimayuravelo,Plan Director Cuenca Río Cachimayu -Subcuenca Ravelo,"PDCRCa (Plan Director de la Cuenca Rio Cachimayu). Muestra la subcuenca ravelo delimitado y codificado por el metodo Pfafstetterlos, en el marco del Plan Director de la del Río Cachimayu."
GeoSIARH 3,geonode:cachimayusubcuencas,Plan Director Cuenca Río Cachimayu - Subcuencas,"PDCRCa (Plan Director de la Cuenca Rio Cachimayu). Muestra las subcuencas delimitados y codificados por el metodo Pfafstetterlos, en el marco del Plan Director de la del Río Cachimayu."
GeoSIARH 3,geonode:cada20_metros,Plan Director Cuenca Río Rocha -Curvas de Nivel Cada 20M,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra las curvas de nivel cada 20 metros y la informacion relevante, en el marco del Plan Director Cuenca Rio Rocha."
GeoSIARH 3,geonode:caine,Plan Director Cuenca Rio Grande - Mancomunidad CAINE,PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la georreferenciación y la información demográfica relevante de los municipios que componen la Mancomunidad de Municipios de la Cuenca del Caine. Información provista en el marco del Plan Director de la Cuenca del Río Grande.
GeoSIARH 3,geonode:calidadhidrica_simonvh_2017,Plan Director Cuenca Río Cotagaita – Calidad Hídrica,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la Puntos de muestreo de calidad de agua realizados  en la gestión 2017 dentro del área intervención de la Cuenca Cotagaita.
GeoSIARH 3,geonode:cambio_climatico,Plan Director Cuenca Río Mizque - Cambio Climatico,"PDCRM (Plan Director de la Cuenca Río Mizque).  Muestra la información relevante del cambio climatico, en el marco del Plan Director de la Cuenca Río  Mizque."
GeoSIARH 3,geonode:caminos_vias,Plan Director Cuenca Río Grande - Caminos,PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la georreferenciación de Caminos en la Cuenca  del Plan Director del Río Grande.
GeoSIARH 3,geonode:capacidadintercambiocationico,Plan Director Cuenca Katari y Lago Menor del Titicaca - Capacidad Intercambio Cationico,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de la capacidad intercambio cationico de suelo en la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:capacidadusosuelo,Plan Director Cuenca Katari y Lago Menor del Titicaca - Capacidad Uso Suelo,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de la capacidad de uso de suelo en la cuenca,  en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:capital,Plan Director Cuenca Río Pampa Huari – Capital,PDCRPH (Plan Director de la Cuenca Río Pampa Huari). Muestra la georreferenciación y ubicación de la capital  regional en el área del Plan Director Cuenca Río Pampa Huari.
GeoSIARH 3,geonode:capital_municipal,Plan Director Cuenca Rio Grande - Capitales Municipales,PDCRG (Plan Director de la Cuenca Río Grande). Cobertura con información georreferenciada de la ubicación de las Capitales Municipales en el área del Plan Director de la Cuenca del Río Grande.
GeoSIARH 3,geonode:capitales_de_municipios,Plan Director Cuenca Río Yapacaní - Capitales de Municipios,"PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la ubicación y la información relevante de las capitales municipales que comprende la cuenca, en el marco del Plan Director de la Cuenca del Río Yapacaní."
GeoSIARH 3,geonode:capitales_municipales,Plan Director Cuenca Río Rocha – Capitales Municipales,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la ubicación y la información relevante de capitales Municipales, en el marco del Plan Director de la Cuenca Río Rocha."
GeoSIARH 3,geonode:capitalesmunicipalespooopo_1,Plan Director Cuenca Lago Poopó - Capitales Municipales,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación y la información relevante de las capitales municipales, en el marco del Plan Director de la Cuenca del Lago Poopó."
GeoSIARH 3,geonode:carbono_organico,Plan Director Cuenca Río Yapacaní - Carbono Organico,"PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la información relevante del carbono organico, en el marco del Plan Director de la Cuenca del Río Yapacaní."
GeoSIARH 3,geonode:categorizacion_pobreza_2012_,Categorizacion Pobreza,Categorización de pobreza (en base a comunidades del CENSO 2012)
GeoSIARH 3,geonode:caudal,Plan Director Cuenca Río Cotagaita – Caudal,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante del caudal de la red  hídrica en la cuenca en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:caudales,Plan Director Cuenca Río Tupiza – Caudales,"PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación y la información relevante de los caudal hídrico , en el marco del Plan Director de la Cuenca del Río Tupiza."
GeoSIARH 3,geonode:centros_de_salud_poopo,Plan Director Cuenca Lago Poopó - Centros de Salud,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación y la información relevante de los centro de salud, en el marco del Plan Director de la Cuenca del Lago Poopó."
GeoSIARH 3,geonode:centros_educat,Plan Director Cuenca Río Tupiza – Centros Educativos,PDCRT (Plan Director de la Cuenca Río Tupiza). Muestra la ubicación y la información relevante de  Centros Educativos en el marco del Plan Director de la Cuenca del Río Tupiza.
GeoSIARH 3,geonode:centros_educativos,Plan Director Cuenca Río Rocha – Centros Educativos,"PDCRR (Plan Director de la Cuenca Río Rocha). Muestra la ubicación y la información relevante de los centro educativos, en el marco del Plan Director de la Cuenca Río Rocha."
GeoSIARH 3,geonode:centros_educativos_2016_,Centros Educativos,Ubicación de centros educativos al 2016
GeoSIARH 3,geonode:centros_mineros,Plan Director Cuenca Río Cotagaita – Centros Mineros,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de los centro mineros en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:centros_poblados_2001,Plan Director Cuenca Río Pampa Huari – Centros Poblados 2001,PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe la ubicación de los centros poblados existentes en la cuenca del Rio Pampa Huari según CNPV 2001.
GeoSIARH 3,geonode:centros_poblados_2012,Plan Director Cuenca Río Pampa Huari – Centros Poblados 2012,PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe la ubicación de los centros poblados existentes en la cuenca del rio pampa Huari según CNPV 2012 y ajustado con trabajo de campo 2018.
GeoSIARH 3,geonode:centros_poblados_densidad,Plan Director Cuenca Río Pampa Huari – Centros Poblados,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe la ubicación de los centros poblados existentes en la cuenca del rio pampa Huari según CNPV 2012 y ajustado con trabajo de campo 2018.

Habitantes 2012 
3-85
86-170
171-313
314-506
507-817
817-176022"
GeoSIARH 3,geonode:centros_salud,Plan Director Cuenca Río Grande - Centros de Salud,"PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la ubicación y la información relevante de los centros de salud, en el marco del Plan Director de la Cuenca del Río Grande."
GeoSIARH 3,geonode:centros_salud_cuenca,Plan Director Cuenca Río Pampa Huari – Establecimientos de Salud,"PDCRPH (Plan Director de la Cuenca Rio Pampa Huari) Describe la ubicación de los centros de salud en la cuenca del rio pampa Huari clasificados según tipo de establecimiento.
 Tipo
-	Hospital de 3er nivel
-	Hospital de 2do nivel
-	Centro de salud"
GeoSIARH 3,geonode:centrosalud,Plan Director Cuenca Katari y Lago Menor del Titicaca - Centro Salud,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de centros de salud, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:centrospoblados,Plan Director Cuenca Río Mizque - Centros Poblados,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de los centros poblados, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:ciudadoruro,Plan Director Cuenca Lago Poopó - Ciudad Oruro,"PDCLP (Plan Director de la Cuenca Lago Poopó). Muestra la ubicación y el área de la ciudad de Oruro, en el marco del Plan Director de la Cuenca del Lago Poopó."
GeoSIARH 3,geonode:climakoopen,Plan Director Cuenca Río Mizque - Clima Köppen,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante segun la clasificacion climática Köppen, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:climathornthwaite,Plan Director Cuenca Río Mizque - Clima Thornthwaite,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante segun la clasificacion Clima Thornthwaite, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:cobertura,cobertura,
GeoSIARH 3,geonode:cobertura2018,Plan Director Cuenca Río Yapacaní - Cobertura 2018,"PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la información relevante de la cobertura de la cuenca del año 2018, en el marco del Plan Director de la Cuenca del Río Yapacaní."
GeoSIARH 3,geonode:cobertura_de_uso2015_1,Plan Director Cuenca Río Guadalquivir - Cobertura de Uso Actual de la Tierra 2015,"PDCRGu (Plan Director de la Cuenca Río Guadalquivir). Muestra la georreferenciación e información relevante del Uso Actual de la Tierra de Bolivia (COBUSO-2015) es un instrumento técnico que describe en términos de cobertura de la tierra, todos los recursos existentes, identificando el uso actual del Plan Director de la Cuenca del Río Guadalquivir."
GeoSIARH 3,geonode:cobertura_uso_actual,Plan Director Cuenca Río Yapacaní - Uso Actual del Suelo,PDCRY (Plan Director de la Cuenca Río Yapacaní). Muestra la información relevante de la cobertura y uso actual del suelo en el marco del Plan Director de la Cuenca del Río Yapacaní.
GeoSIARH 3,geonode:coberturauso,Plan Director Cuenca Río Mizque - Uso del Suelo,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la información relevante de uso actual del suelo, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:cobuso_1,cobuso_1,
GeoSIARH 3,geonode:cobuso_final,cobuso_final,
GeoSIARH 3,geonode:comunidades,Plan Director Cuenca Río Mizque - Comunidades,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de las comunidades, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:comunidades_2012_,Comunidades,Comunidades registradas en el censo 2012
GeoSIARH 3,geonode:comunidades_atendidas_vapsb_1,Comunidades atendidas VAPSB,Comunidades atendidas VAPSB
GeoSIARH 3,geonode:comunidades_chiquitania,Comunidades,Comunidades Municipios de la Chiquitania
GeoSIARH 3,geonode:comunidadesagropecuario,Plan Director Cuenca Río Mizque - Comunidades Agropecuarios,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de las comunidades agropecuarios, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:conceciones_mineras_cuadricula,Plan Director Cuenca Río Grande - Concesiones Mineras (Cuadrículas),PDCRG (Plan Director de la Cuenca Rio Grande). Muestra información de Concesiones Mineras por Cuadriculas en la Cuenca  del Plan Director del Río Grande.
GeoSIARH 3,geonode:concesiones_mineras_pertinencia,Plan Director Cuenca Río Grande - Concesiones Mineras (Pertenencias),PDCRG (Plan Director de la Cuenca Rio Grande). Muestra la georreferenciación de lagunas en la Cuenca del Plan Director del Río Grande.
GeoSIARH 3,geonode:concesionesmineras,Plan Director Cuenca Río Mizque - Concesiones Mineras,"PDCRM (Plan Director de la Cuenca Río Mizque). Muestra la ubicacion y la información relevante de las concesiones mineras, en el marco del Plan Director de la Cuenca Río Mizque."
GeoSIARH 3,geonode:conductividadelectrica,Plan Director Cuenca Katari y Lago Menor del Titicaca - Conductividad Electrica,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de la conductividad electrica de suelo de la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:conflictouso,Plan Director Cuenca Katari y Lago Menor del Titicaca - Conflicto Uso,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la ubicación y la información relevante de los conflictos de uso de suelo en la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:conseciones_mineras_z20,Plan Director Cuenca Río Guadalquivir - Concesiones Mineras,PDCR_G (Plan Director Cuenca Río Guadalquivir) Muestra las Coberturas de Concesiones Mineras de SERGEOTECMIN.
GeoSIARH 3,geonode:contaminacion_minera_disolv,Plan Director Cuenca Río Pampa Huari – Contaminación Minera,PDCRPH (Plan Director de la Cuenca Rio Pampa Huari). Muestra las áreas con contaminacion ambiental por actividades mineras  en la cuenca del Rió Pampa Huari.
GeoSIARH 3,geonode:contenidoarcilla,Plan Director Cuenca Katari y Lago Menor del Titicaca - Contenido Arcilla,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante de contenido de arcilla de la superficie de la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:contenidoarena,Plan Director Cuenca Katari y Lago Menor del Titicaca - Contenido Arena,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante del contenido de arena de la sueperficie de la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:contenidofosforo,Plan Director Cuenca Katari y Lago Menor del Titicaca - Contenido Fosforo,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante del contenido de fosforo, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:contenidolimo,Plan Director Cuenca Katari y Lago Menor del Titicaca - Contenido Limo,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante del contenido limo de los suelos  en la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:corredoresecon,Plan Director Cuenca Río Mizque - Corredores Económicos,"PDCRM (Plan Director de la Cuenca Río Mizque).  Muestra la ubicacion y la información relevante de los corredores economicos, en el marco del Plan Director de la Cuenca Río  Mizque."
GeoSIARH 3,geonode:cotactogeologico,Plan Director Cuenca Katari y Lago Menor del Titicaca - Cotacto Geologico,"PDCKyLMT (Plan Director Cuenca Katari y Lago Menor del Titicaca). Muestra la información relevante del contacto geologico en la cuenca, en el marco del Plan Director Cuenca Katari y Lago Menor del Titicaca."
GeoSIARH 3,geonode:cotagaita2018,Plan Director Cuenca Río Cotagaita –  Cotagaita,"PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación, limite  y información relevante de la población de Cotagaita en el marco del Plan Director de la Cuenca del Río Cotagaita."
GeoSIARH 3,geonode:cotagaita_cuencas_nivel5,Plan Director Cuenca Río Cotagaita - Microcuencas,"PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la microcuencs y  la información relevante, en el marco del Plan Director de la Cuenca del Río Cotagaita."
GeoSIARH 3,geonode:cotagaita_curvasnivel,Plan Director Cuenca Río Cotagaita – Curvas de Nivel,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra las curvas de nivel cada 20 m  en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_etref_mes_hru,Plan Director Cuenca Río Cotagaita  - Evapotranspiracion Potencial Anual HRU,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante de la Evapotranspiracion Potencial Mes HRU en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_falla_estr,Plan Director Cuenca Río Cotagaita – Fallas y Alineamientos,"PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la estructura y la información relevante falla y alineamientos  (Anticlinal, Dique, Falla, Sinclinal  y Rumbo) en el marco del Plan Director de la Cuenca del Rio Cotagaita."
GeoSIARH 3,geonode:cotagaita_geologia,Plan Director Cuenca Río Cotagaita – Geología,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante de la geología en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_geomorfologia,Plan Director Cuenca Río Cotagaita – Geomorfologia,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante  de la geomorfologia de la superficie terrestre en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_hidrogeologia,Plan Director Cuenca Río Cotagaita – Hidrogeologia,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante de la hidrogeologia  de la superficie de la cuenca en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_hr_mes_hru,Plan Director Cuenca Río Cotagaita -Humedad Relativa Mes,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante de la humedad relativa mes en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_indicearidez,Plan Director Cuenca Río Cotagaita – Índice de Aridez,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la información relevante del indice de aridez en la cuenca en el marco del Plan Director de la Cuenca del Río Cotagaita.
GeoSIARH 3,geonode:cotagaita_precipitacionmeshru,Plan Director Cuenca Río Cotagaita – Precipitación Mes,PDCRCo (Plan Director de la Cuenca Río Cotagaita). Muestra la ubicación y la información relevante de las precipitaciones mes  en la cuenca en el marco del Plan Director de la Cuenca del Río Cotagaita.
