sistema,nombre,titulo,abstract
GeoBolivia,autoridadelectricidad:LINEA_AT_2012,Red electrica de alta tensión 2012,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a diciembre del año 2012.
GeoBolivia,autoridadelectricidad:lineas_at2013,Red electrica de alta tensión 2013,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a diciembre del año 2013.
GeoBolivia,autoridadelectricidad:LINEA_AT_WGS84_032015,Red electrica de alta tensión 2015,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a marzo del año 2015.
GeoBolivia,autoridadelectricidad:LINEA_MT_2012,Red electrica de media tensión 2012,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a diciembre del año 2012.
GeoBolivia,autoridadelectricidad:lineas_mt2013,Red electrica de media tensión 2013,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a diciembre del año 2013.
GeoBolivia,autoridadelectricidad:lineas_AT,Red eléctrica de alta tensión 2016,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a marzo del año 2016.
GeoBolivia,autoridadelectricidad:lineas_AT_2017,Red eléctrica de alta tensión 2017,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a marzo del año 2017.
GeoBolivia,autoridadelectricidad:lineas_AT_2018,"Red eléctrica de alta tensión Bolivia, 2018","Muestra la distribución espacial de la red eléctrica de alta tensión para el suministro de energía en Bolivia a escala 1:4.500.000, representado en tres categorías de distinto color rojo 69, azul 115 y verde 230 en KV.  Elaborado por la Autoridad de Fiscalización y Control Social de Electricidad (AE) con datos actualizados a marzo del año 2018."
GeoBolivia,autoridadelectricidad:lineas_AT_2020,"Red eléctrica de alta tensión en Bolivia, 2020","representa la distribución espacial de la red eléctrica de alta tensión para el suministro de energía en Bolivia a escala 1:4.500.000, representado en tres categorías de distinto color rojo 69, azul 115 y verde 230 en KV actualizados a marzo del año 2020."
GeoBolivia,autoridadelectricidad:lineas_AT_2021,"Red eléctrica de alta tensión en Bolivia, 2021","Representa la distribución espacial de la red eléctrica de alta tensión para el suministro de energía en Bolivia a escala 1:4.500.000, representado en tres categorías de distinto color rojo 69, azul 115 y verde 230 en KV, datos de la gestión 2021"
GeoBolivia,autoridadelectricidad:lineas_MT,Red eléctrica de media tensión 2016,Identificación de la red eléctrica de media tensión a nivel nacional 2016
GeoBolivia,autoridadelectricidad:lineas_MT_2017,Red eléctrica de media tensión 2017,"Localización de líneas de media tensión en el territorio nacional, datos actualizados a marzo 2017."
GeoBolivia,autoridadelectricidad:lineas_MT_2018,"Red eléctrica de media tensión Bolivia, 2018","Localización de líneas de media tensión en el territorio nacional a escala 1:4.500.000, datos actualizados a marzo 2018. Elaborado por la Autoridad de Electricidad."
GeoBolivia,autoridadelectricidad:lineas_MT_2020,"Red eléctrica de media tensión en Bolivia, 2020","representa la distribución espacial de la red eléctrica de media tensión para el suministro de energía en Bolivia, a escala 1:4.500.000. Elaborado por la Autoridad de Fiscalización de Electricidad y Tecnología Nuclear (AETN) con datos actualizados a marzo de 2020."
GeoBolivia,autoridadelectricidad:lineas_MT_2021,"Red eléctrica de media tensión en Bolivia, 2021","Representa la distribución espacial de la red eléctrica de media tensión para el suministro de energía en Bolivia, a escala 1:4.500.000. Elaborado por la Autoridad de Fiscalización de Electricidad y Tecnología Nuclear (AETN) con datos de la gestión 2021."
GeoBolivia,autoridadelectricidad:LINEA_MT_WGS84_032015,Red eléctrica media tensión 2015,Identificación de la red eléctrica de media tensión a nivel nacional 2015
GeoBolivia,ird:Red_Vial_Total_Ajustada,Red vial Principal,Red vial principal de las ciudades de La Paz y El Alto
GeoBolivia,ird:red_vial_completa,Red vial completa,Red de vías completa de las ciudades de La Paz y El Alto
GeoBolivia,msyd:RedesDeSalud,Redes de Salud 2012,Ubicación y áreas de cobertura de las redes de salud a nivel nacional.
GeoBolivia,msyd:redsalud2016,Redes de Salud 2016,"Localiza las principales redes de salud que se hallan vigentes en Bolivia, actualizados a 2016."
GeoBolivia,ird:Redes,Redes de salud de las ciudades de La Paz y El Alto,Ubicación y area de cobertura de las redes de salud en las ciudades de La Paz y El Alto
GeoBolivia,oep:Municipios_Referendu_Autonomico052019,"Referendo de Cartas Orgánicas y Estatutos Autonómicos en 10 Entidades Territoriales en Mayo, Bolivia 2019","Muestra los 10 municipios que participaran en sus referendos autonómicos, según los 5 Tribunales Electorales Departamentales las personas habilitadas son: 75.743 y son Tres municipios de La Paz (Cajuata, Sorata y Pelechuco); cuatro de Santa Cruz (San Juan, San Julián, Mairana y Comarapa); Alcalá de Chuquisaca y Chuquihuta de Potosí. Mientras que en Salinas de Garci Mendoza, Oruro, votarán por su Estatuto Autonómico Indígena Originario Campesino. Información obtenida del Órgano Electoral Plurinacional de Bolivia a mayo del 2019."
GeoBolivia,GobMunicipal:chuquisaca_region,"Regiones del Departamento de Chuquisaca, Bolivia 2018","Muestra las 4 regiones del Departamento de Chuquisaca que son: Chaco, Cintis, Centro y Norte, conformada por 29 Gobiernos Municipales. Dato obtenido de la Asociación de Gobiernos Autónomos Municipales de Chuquisaca (AMDECH) a julio 2018."
GeoBolivia,GobMunicipal:cochabamba_region,Regiones del Departamento de Cochabamba 2018,"Muestra las 5 regiones del Departamento de Cochabamba, que son: Metropolitana, Valles, Trópico, Cono Sur y Andina, conformado por 47 Gobiernos Municipales. Información obtenida de la Asociación de Gobiernos Autónomos Municipales de Cochabamba (AMDECO) a julio 2018."
GeoBolivia,GobDepartamento:lpz_region_2018,"Regiones del Departamento de La Paz, Bolivia 2018","Muestra las 7 regiones geográficas del Departamento de La Paz que son: Amazonia, Valles del Norte, Valle del Sur, Yungas, Metropolitana, Altiplano Norte y Altiplano Sur. Dato obtenido del Instituto Departamental de Estadística del Gobierno Autónomo Departamental de La Paz, actualizado a junio del 2018."
GeoBolivia,mddpyep:Region_DptoPando,"Regiones del Departamento de Pando, Bolivia 2019","muestra las 3 regiones que conforman el departamento de Pando, que son: Amazonia Madre de Dios, Amazonia Tahuamano y Amazonia Manuripi, información obtenida del Ministerio de Desarrollo Productivo y Economía Plural elaborado el año 2013."
GeoBolivia,GobMunicipal:potosi_region,"Regiones del Departamento de Potosí, Bolivia 2018","Muestra las 4 regiones del Departamento de Potosí que son: Norte, Centro, Sur y Sudoeste, conformado por 40 Gobiernos Municipales. Dato obtenido de la Asociación de Municipalidades de Potosi (AMDEPO) a julio del 2018."
GeoBolivia,oep:Registro_Nacimiento_Edad2018_Oep,"Registro de Nacimiento por Tramos de Edad, Bolivia 2018","Muestra el total del registros por departamento, los tramos son: 0 a 1 año niños y niñas, de 1 a 12 años niños y niñas, de 12 a 18 años adolescentes, de 18 a 60 mayores y de 60 a más mayores. Santa Cruz con 44.717, La Paz con 40.926, Cochabamba 29.636, Potosí 11.623, Tarija 8.456, Oruro 8.226, Beni 8.145, Chuquisaca 6.127, Pando 1.949, información obtenida del Órgano Electoral Plurinacional de Bolivia al 12 de noviembre de 2018"
GeoBolivia,oep:Nacimientos0a12_Oep2017,"Registros de Nacimiento por Grupo Etario de 0 a 12 años a Octubre 2017, Bolivia","Muestra la cantidad de registros de nacimiento de 0 a 12 años, los resultados por departamento fueron: Santa Cruz 49.618, La Paz 40.862, Cochabamba 34.570, Beni 12.996, Potosí 11.718, Tarija 9.848, Oruro 9.164, Chuquisaca 6.482, Pando 1.823, haciendo un total de Niños (as) de 0 a 1 años de 146.196, de Niños (as) de 1 a 12 años de 30.885, y el Total departamental es 177.081. Información obtenida del  Órgano Electoral Plurinacional, con datos a octubre de 2017."
GeoBolivia,vturismo:so_bolivia,"Región Dakar (Sur-Oeste Bolivia) - DAKAR,2013","El mapa muestra la región que abarco en territorio boliviano el recorrido del DAKAR 2014. 
Elaborado por el Viceministerio de Turismo  del Estado Plurinacional de Bolivia con datos actualizados al mes de octubre de 2013."
GeoBolivia,GobDepartamento:Region_Metropolitana_Cochabamba,"Región Metropolitana Departamento de Cochabamba, Bolivia 2020","El mapa muestra los 7 municipios que conforman la región metropolitana del departamento de Cochabamba. Información obtenida del Gobierno Autónomo Departamental de Cochabamba y digitalizada por GeoBolivia, a fecha 9 septiembre 2020."
GeoBolivia,GobDepartamento:Region_Metropolitana_SantaCruz,"Región Metropolitana Departamento de Santa Cruz, Bolivia 2020","muestra los 6 municipios que conforman la región metropolitana del Departamento de Santa Cruz de la Sierra que son: Santa Cruz de la Sierra, Cotoca, Warnes, Porongo, El Torno y la Guardia. Información obtenida del Gobierno Autónomo Departamental de Santa Cruz, septiembre 2020."
GeoBolivia,GobMunicipal:region_metropolitana_lpz,"Región Metropolitana del Departamento de La Paz, 2017","Se muestra la región metropolitana del Departamento de La Paz, que esta conformada por ocho (8) municipios: Laja, Pucarani, Viacha, Palca, Mecapaca, Achocalla, El Alto y La Paz, posee una superficie de 7.284 kilómetros cuadrados y una población total de 1.831.350 habitantes. Elaborado por la Secretaria Municipal de Planificación para el Desarrollo del Gobierno Autónomo Municipal de La Paz y el Instituto de Investigaciones Geográficas, Carrera de Ingeniería Geográfica - UMSA y presentado en el mes de agosto del 2017"
GeoBolivia,oep:Region_Autonoma_GranChaco2019,"Región del Gran Chaco Tarijeño, Bolivia 2019","Localización de la Región del Gran Chaco con su capital  Yacuiba,  constituida por todos los habitantes de la jurisdicción de los municipios de Yacuiba, Caraparí, Villa Montes y las Naciones y Pueblos Indígena Originario Campesinos Guaraní, Weenhaek. Dato obtenido del Órgano Electoral Plurinacional de Bolivia a fecha 17 de julio del presente."
GeoBolivia,ird:rellenos_LPEA,Rellenos sanitarios de las ciudades de La Paz y El Alto,Ubicación geográfica e informacion sobre los rellenos sanitarios utilizados por los municipios de La Paz y El Alto
GeoBolivia,ird:REPRESAS_P,Represas - EPSAS,Localización de las represas de agua de la empresa de EPSAS
GeoBolivia,GobMunicipal:metropoli_represas_lpz,"Represas de la Región Metropolitana de La Paz, Bolivia 2017","Muestra la localización de las represas de la Región Metropolitana del Departamento de La Paz, información obtenida del Atlas de la Región Metropolitana del Departamento de La Paz."
GeoBolivia,sernap:RPPN_SAgraria,Reserva Privada Patrimonio Natural - Superintendencia Agraria,Declaradas bajo protección del Estado por norma.
GeoBolivia,sernap:RPPN_SForestal,Reserva Privada Patrimonio Natural - Superintendencia Forestal,Declaradas bajo protección del Estado por norma.
GeoBolivia,sernap:ReservasForestales,Reservas Forestales,"Reservas forestales a nivel nacional, declaradas bajo protección de la Superintendencia Forestal por norma."
GeoBolivia,ird:Reservoirs,Reservas de agua para la planta electrica HB,Reservas de agua destinadas al funcionamiento de las plantas HB en temporada de estiaje
GeoBolivia,mdmaya:ReservoriosAgua2004,Reservorios Agua 2004,Localización de reservorios de agua a nivel nacional (2004)
GeoBolivia,mdmaya:botadero,Residuos Solidos 2012,"Mapa de botaderos a cielo abierto sobre áreas con amenaza de inundación en Bolivia, 2012"
GeoBolivia,vturismo:restaurantes_suroeste,"Restaurantes - DAKAR,2013","El mapa muestra la distribución espacial y localización de restaurantes, existentes en territorio boliviano por donde se realizo el recorrido del DAKAR 2014. 
Elaborado por el Viceministerio de Turismo  del Estado Plurinacional de Bolivia con datos actualizados al mes de octubre de 2013."
GeoBolivia,GobMunicipal:restriccion_vehicular_elalto_2018,"Restricción Vehicular Ciudad de El Alto, Bolivia 2018","Localización del área de restricción vehicular que comprende: Límites Plaza Ballivian, Av. Alfonso Ugarte, Plaza 16 de Julio, Av. Juan Pablo II, Cruz Papal, Av. de los Héroes, Av. Km7, Calle 5, Av. 6 de Marzo, Cruce Viacha, Av. Satélite, Av. Cívica, Faro Murillo, Av. Panorámica Sur, Ceja y Panorámica Norte. Rige de lunes a Viernes a partir de las 08:00 am hasta 20:00 pm. No ingresan las placas terminadas en: Lunes (1 - 2), Martes (3 - 4), Miércoles (5 - 6), Jueves (7 - 8) y Viernes (9 - 0), datos obtenido del GAMEA gestión 2018."
GeoBolivia,ViasBolivia:Vias_Bolivia2015,"Retenes de Peaje y Pesaje en Bolivia, 2015",Localiza los retenes de Peaje y Pesaje existentes actualmente en Bolivia (año 2015) asi como las condiciones en las que se encuentra.
GeoBolivia,ViasBolivia:Vias_Bolivia2017,"Retenes de Peaje y Pesaje en Bolivia, 2017","Localiza los retenes de Peaje y Pesaje, asi como las condiciones en las que se encuentran, actualizado a marzo del 2017."
GeoBolivia,ViasBolivia:Vias_Bolivia2018,"Retenes de Peaje y Pesaje en Bolivia, 2018","Localización de las estaciones de Peaje, Pesos y Dimensiones (Pesaje) que se encuentran actualmente en funcionamiento en Bolivia al mes Marzo 2018"
GeoBolivia,mdmaya:CBermejo_Riego,"Riego - Cuenca Río Bermejo, Bolivia","Muestra la localización de los 42 proyectos de Riego en la Cuenca del Río Bermejo del departamento de Tarija, el tipo de proyecto es riego, con la ampliación. construcción y mejoramiento de sistemas, ejecutados por el Fondo Nacional de Inversión Productiva y Social (FPS). Dato del Viceministerio de Recursos Hídricos y Riego, ha noviembre del 2016 escala 1:250.000."
GeoBolivia,mdmaya:CPilcomayo_Riego,"Riego - Cuenca Río Pilcomayo, Bolivia","Localización de los 226 proyectos de Riego en la Cuenca del Río Pilcomayo a escala 1:250.000, ubicado en los departamentos: Oruro, Potosí, Chuquisaca y Tarija, estos proyectos corresponden a: Ampliación, Construcción y Mejoramiento de sistemas de riego. Dato del Viceministerio de Recursos Hídricos y Riego, ha noviembre del 2016"
GeoBolivia,mdmaya:CRocha_Riego,"Riego - Cuenca Río Rocha,, Bolivia","Localización de los 140 proyectos de Riego en la Cuenca del Río Rocha del departamento de Cochabamba, los tipos de proyecto son: Microriego y Riego, con la ampliación. construcción y mejoramiento de sistemas de riego, son parte de los programas: Mi Agua I, II, III, Mi Riego, PROAR y PRONAREC. Dato del Viceministerio de Recursos Hídricos y Riego, ha noviembre del 2018, escala 1:250.000."
GeoBolivia,ird:BRGM,Riesgo,Riesgo en las ciudades de La Paz y El Alto
GeoBolivia,mddef:Riesgo_pozos,"Riesgo de Sequía Pozos de Agua, Bolivia 2020",muestra los municipios que tienen riesgo alto y medio de sequía con pozos de agua en el territorio nacional. Información obtenida del Viceministerio de Defensa Civil de fecha 30 de agosto del 2020.
GeoBolivia,mdpdd:Riesgos,Riesgos,Unidad de Ordenamiento Territorial - Mapa de Riesgo y Vulnerabilidad 2002
GeoBolivia,mdpdd:Rios,Rios,Unidad de Administracion Territorial - Mapa Fisiografico del año 2002
GeoBolivia,mdpdd:Rios_Area,Rios (Area),Unidad de Administracion Territorial - Mapa Fisiografico del año 2002
GeoBolivia,mddryt:Rios_poligono,Rios (poligono),Publicado por el Sistema Unico Nacional de Información de la Tierra (SUNIT)
GeoBolivia,ird:Rios_La_Paz_El_Alto,Rios La Paz -El Alto,Ríos principales de las ciudades de La Paz y El Alto
GeoBolivia,mdpdd:RiosLimitrofes,Rios Limitrofes,Unidad de Administracion Territorial - Mapa Fisiografico del año 2002
GeoBolivia,igm:rios,Rios menores segun cartas topograficas 1:250.000,Mapa hidrográfico de ríos menores según cartas topográficas 1:250.000 (IGM)
GeoBolivia,GobMunicipal:Ruta_Fiesta_SanRoque_Tarija2019,"Ruta de Procesión Fiesta de San Roque Ciudad Tarija, Bolivia 2019","muestra las principales rutas de la Fiesta de San Roque, es una de las manifestaciones más puras del saber popular por su tradición y fervor religioso, que inicia el 16 de agosto, que congregará a unos 5.500 chunchos promesantes, conlleva 7 días de procesiones por diferentes calles y avenidas de la ciudad de Tarija.  Información obtenida de la Secretaria Municipal de Turismo y Cultura del Gobierno Autónomo Municipal de Tarija el 2 de septiembre 2019."
GeoBolivia,GobMunicipal:Ruta_Folklorica_VGuadalupe_Sucre2019,"Ruta de la Entrada Folklórica Virgen de Guadalupe Ciudad Sucre, Bolivia 2019","muestra el recorrido de la entrada folklórica en honor a la Virgen de Guadalupe llamada también la “Mamita Gualala” en homenaje a la patrona de Sucre, que se realizará el 13 y 14 de septiembre, el recorrido empieza a la altura de la Plaza Padilla, sobre la avenida Germán Mendoza, continua Hernando Siles, hasta Aniceto Arce y finalmente llegan a la plaza central 25 de Mayo y a la catedral Metropolitana, participaran más de 64 fraternidades. Información obtenida del Gobierno Autónomo Municipal de Sucre, en fecha 12 de septiembre del 2019."
GeoBolivia,vturismo:ruta_carnaval,Ruta del Carnaval de Oruro 2013,Ruta de la entrada folklórica del Carnaval de Oruro 2013.
GeoBolivia,otros:ruta,Ruta del Che por Bolivia y Latinoamerica,Trayecto del Che en Bolivia (segundo Viaje 1953)
GeoBolivia,ird:Rutas_recoleccion_LPEA,Rutas de recoleccion de residuos solidos de las ciudades de La Paz y El Alto,Ubicación geográfica e información sobre las rutas de recolección de residuos sólidos en las ciudades de La Paz y El Alto
GeoBolivia,igm:RIOS_PRINCIPALES,Ríos Principales del Estado Plurinacional de Bolivia 2016,"Mapa de ríos principales, información proveída por el Servicio Nacional de Hidrografía Naval, 2016."
GeoBolivia,igm:RIOS_SECUNDARIOS,Ríos Secundarios del Estado Plurinacional de Bolivia 2016,"Hidrografía de ríos secundarios de Bolivia, información proveída por el Servicio Nacional de Hidrografía Naval, 2016"
GeoBolivia,mdmaya:CRocha_Rios,"Ríos de la  Cuenca Río Rocha, Bolivia","Muestra la red de ríos que conforman la Cuenca del Río Rocha ha escala 1:50.000, el río discurre por los valles centrales del Departamento de Cochabamba, concluye con el río Arque y forman el río Caine, tiene una longitud aproximada de 115 Km. Dato obtenido del Viceministerio de Recursos Hídricos y Riego, ha marzo del 2017."
GeoBolivia,igm:rios_poly_250000,Ríos principales según carta topográfica 1:250.000,Mapa hidrográfico de ríos principales según cartas topográficas 1:250.000 (IGM)
GeoBolivia,mdpdd:salar,Salares,Unidad de Ordenamiento Territorial - Mapa de Riesgo y Vulnerabilidad 2002
GeoBolivia,igm:SALARES,"Salares del Estado Plurinacional de Bolivia, 2016",Localización y descripción de los salares del Estado Plurinacional
GeoBolivia,GobDepartamento:aptitud_de_los_suelos_santacruz100,Santa Cruz - Aptitud de los suelos,"Escala 1:100000, Publicado por el Gobierno departamental de Santa Cruz"
GeoBolivia,GobDepartamento:ColectaAnfibios,Santa Cruz - Colecta Anfibios,Publicado por el Gobierno Departamental de Santa Cruz
GeoBolivia,GobDepartamento:ColectaAves,Santa Cruz - Colecta de Aves,Publicado por el Gobierno Departamental de Santa Cruz
GeoBolivia,GobDepartamento:ColectaMamiferos,Santa Cruz - Colecta de Mamiferos,Publicado por el Gobierno Departamental de Santa Cruz
GeoBolivia,GobDepartamento:ColectaReptiles,Santa Cruz - Colecta de Reptiles,Publicado por el Gobierno Departamental de Santa Cruz
GeoBolivia,GobDepartamento:Estado_Conservacion_Vegetacion,Santa Cruz - Estado  de Conservacion de la Vegetacion,"Escala 1:100.000, Publicado por el Gobierno Departamental de Santa Cruz"
GeoBolivia,GobDepartamento:Estado_Proteccion_Vegetacion,Santa Cruz - Estado de Proteccion de la Vegetacion,"Escala 1:100.000, Publicado por el Gobierno Departamental de Santa Cruz"
GeoBolivia,GobDepartamento:FisiografiaSuelosSantaCruz,Santa Cruz - Fisiografia,"Subunidades de paisaje fisiografico, Publicado por el Gobierno departamental de Santa Cruz"
GeoBolivia,GobDepartamento:Riesgo_Deslizamiento,Santa Cruz - Riesgo de Deslizamiento,Publicado por el Gobierno departamental de Santa Cruz
GeoBolivia,GobDepartamento:Riesgo_Inundacion,Santa Cruz - Riesgo de Inundacion,Publicado por el Gobierno departamental de Santa Cruz
GeoBolivia,GobDepartamento:Riesgo_Sequia,Santa Cruz - Riesgo de Sequia,Publicado por el Gobierno departamental de Santa Cruz
GeoBolivia,GobDepartamento:TipoVegetacion,Santa Cruz - Tipo de Vegetacion,Publicado por el Gobierno departamental de Santa Cruz
GeoBolivia,universidades:flisol_2014,Sedes FLISOL (Festival Latinoamericano de instalacion de softwate libre) 2014,
GeoBolivia,org_civil:slim,Servicios legales integrales municipales,"Localización  de los Servicios Legales Integrales (SLIM) que brindan servicios de atención en casos de violencia hacia las mujeres y trata de personas en Bolivia.
Elaborado por La Alianza Libres Sin Violencia una iniciativa interinstitucional conformada por más de 50 organizaciones e instituciones de la sociedad civil que llevan décadas luchando por los derechos de las mujeres bolivianas, con datos actualizados a septiembre de 2015."
GeoBolivia,att:2G_82dbm,"Simulación  Cobertura Tecnología 2G Telefonía Celular, 2017",Se define la Simulación de Cobertura de la Tecnología 2G del Servicio de Telefonía Celular de los todos los Operadores que brindan dicho servicio en el Estado Plurinacional.
GeoBolivia,att:3G_82dbm,"Simulación Cobertura Tecnología 3G Telefonía Celular, 2017",Define la Simulación de Cobertura de la Tecnología 3G del Servicio de Telefonía Celular de los todos los Operadores que brindan dicho servicio en el Estado Plurinacional. Información obtenida de la Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes - ATT.
GeoBolivia,sergeotecmin:Sinclinales,Sinclinales,Mapa Geologico de Bolvia - Año 2000
GeoBolivia,mdenerg:Sistemas_Gas_Oil_2014,"Sistemas Gas Oil, Bolivia 2014","Localización de los sistemas eléctricos Aislados basados en generadores Gas Oil, con asignación Diésel, elaborado por el Viceministerio de Electricidad y Energías Alternativas, dato del 2014"
GeoBolivia,mdenerg:termosolar_sistema,"Sistemas Termosolares La Paz y Oruro PERER, Bolivia 2018",Localiza  los Sistemas Termosolares (STS) calentadores de agua en Unidades Educativas y Postas de Salud del Área Rural de La Paz y Oruro.  Información obtenida del Programa Electricidad para Vivir con Dignidad (PEVD) del Ministerio de Energías y actualizado a 15 de junio del 2018.
GeoBolivia,fonadal:sistemas_de_riego,"Sistemas de Riego Cofinanciadas por el FONADIN, Bolivia","Localización de 47 proyectos de sistemas de riego cofinanciados por FONADIN, en el territorio nacional, estos proyectos son la construcción de: Batería de atajados, Canalización de Riego, Sistemas de Microriego y Riego. Información obtenida del Fondo Nacional de Desarrollo Integral (FONADIN), dato publicado el 9 de mayo 2018."
GeoBolivia,snhn:aforos_SNHN,"Sitios de Aforos, Bolivia","La cobertura contiene las localizaciones de mediciones de caudal, que realizó el Servicio Nacional de Hidrografía Naval (SNHN). en las tres cuencas Hidrográficas del Estado Plurinacional de Bolivia."
GeoBolivia,mddpyep:leche,Sitios de entrega del Subsidio Universal Prenatal por la Vida,Localización de puntos de entrega Subsidio Universal Prenatal por la Vida a nivel nacional
GeoBolivia,inra:solar_campesino_pequena_propiedad2017,Solar Campesino y Pequeña Propiedad titulados por el INRA 2017,"El mapa detalla dos tipos de propiedad: Solar Campesino y Pequeña Propiedad, el primero es el lugar de residencia del campesino y su familia y el segundo donde trabaja personalmente el campesino y su familia. Información elaborada por el Instituto Nacional de Reforma Agraria (INRA) a mayo 2017."
GeoBolivia,inra:solar_campesinoypequena_propiedad2018_pg,Solar Campesino y Pequeña Propiedad titulados por el INRA 2018,"El mapa detalla dos tipos de propiedad: Solar Campesino y Pequeña Propiedad, el primero es el lugar de residencia del campesino y su familia y el segundo donde trabaja personalmente el campesino y su familia. Información elaborada por el Instituto Nacional de Reforma Agraria (INRA) a mayo 2018."
GeoBolivia,mdpdd:subcuencas,Sub Cuencas,Direccion Nacional de Cuencas Hidrograficas - Plan Nacional de Manejo de Cuencas Hidrograficas en Bolivia (PLAMACH-BOL)
GeoBolivia,GobMunicipal:subalcaldia_sc2017,Sub alcaldías del Municipio de Santa Cruz de la Sierra 2017,"Localiza las quince (15) sub alcaldías del Municipio de Santa Cruz de la Sierra, con sus direcciones y teléfonos, información obtenida de la página web del Concejo Municipal de Santa Cruz de la Sierra, actualizados a julio 2017."
GeoBolivia,autoridadelectricidad:SUBESTACIONES_2012,Sub-estaciones electricas 2012,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a diciembre del año 2012.
GeoBolivia,autoridadelectricidad:subestaciones2013,Sub-estaciones electricas 2013,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a diciembre del año 2013.
GeoBolivia,autoridadelectricidad:SUBESTACIONES_WGS84_032015,Sub-estaciones electricas 2015,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a marzo del año 2015.
GeoBolivia,autoridadelectricidad:subestaciones_2018,Subestaciones Eléctricas Bolivia 2018,"Muestra las subestaciones eléctricas en el territorio nacional, a escala 1:4.500.000.  Elaborado por la Autoridad de Fiscalización y Control Social de Electricidad (AE), con datos actualizados a marzo del año 2018."
GeoBolivia,GobMunicipal:metropoli_subestacion_electric_lpz,"Subestaciones Eléctricas de la Región Metropolitana de La Paz, Bolivia 2017","Muestra la distribución espacial de sub-estaciones eléctricas en la Región Metropolitana del Departamento de La Paz, dato obtenido del Atlas de la Región Metropolitana presentado en agosto 2017."
GeoBolivia,mdenerg:Subestaciones_SIN_Feb_2019,Subestaciones del SIN Febrero 2019,"Muestra Subestaciones del Sistema Interconectado Nacional (SIN) de Bolivia para el 8 de Febrero de 2019, información obtenida del Viceministerio de Electricidad y Energías Alternativas que pertenece al Ministerio de Hidrocarburos y Energías, con datos de la gestión 2019."
GeoBolivia,mdenerg:Subestaciones_SIN_Feb_2020,Subestaciones del SIN Febrero 2020,"Muestra Subestaciones del Sistema Interconectado Nacional (SIN) de Bolivia para el 2 de Febrero de 2020,  información obtenida del Viceministerio de Electricidad y Energías Alternativas que pertenece al Ministerio de Hidrocarburos y Energías, con datos de la gestión 2020."
GeoBolivia,mdenerg:Subestaciones_SIN_May_2021,Subestaciones del SIN Mayo 2021,"muestra las Subestaciones del Sistema Interconectado Nacional (SIN) de Bolivia para el 5 de Mayo de 2021, información obtenida del Viceministerio de Electricidad y Energías Alternativas que pertenece al Ministerio de Hidrocarburos y Energías, con datos obtenidos de la gestión 2021."
GeoBolivia,autoridadelectricidad:subestaciones,Subestaciones eléctricas 2016,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a marzo del año 2016.
GeoBolivia,autoridadelectricidad:subestaciones_2017,Subestaciones eléctricas 2017,Elaborado por la Autoridad de fiscalización y control de Electricidad (AE) con datos actualizados a marzo del año 2017.
GeoBolivia,autoridadelectricidad:subestaciones_2020,"Subestaciones eléctricas de Bolivia, 2020","muestra la distribución espacial de subestaciones eléctricas en el territorio nacional, instalaciones destinadas a derivar circuitos de potencia y a modificar y establecer los niveles de tensión de cada infraestructura eléctrica, facilitando el transporte y distribución de la energía eléctrica de cada región, a escala 1:4.500.000. Elaborado por la Autoridad de Fiscalización de Electricidad y Tecnología Nuclear (AETN) con datos actualizados a marzo de 2020."
GeoBolivia,autoridadelectricidad:subestaciones_2021,"Subestaciones eléctricas de Bolivia, 2021","muestra la distribución espacial de subestaciones eléctricas en el territorio nacional, instalaciones destinadas a derivar circuitos de potencia y a modificar y establecer los niveles de tensión de cada infraestructura eléctrica, facilitando el transporte y distribución de la energía eléctrica de cada región, a escala 1:4.500.000. Elaborado por la Autoridad de Fiscalización de Electricidad y Tecnología Nuclear (AETN) con datos gestión 2021."
GeoBolivia,onu:suelos,Suelos FAO -2003,Mapa de suelos - FAO 2003
GeoBolivia,GobMunicipal:metropoli_suelos_lpz,"Suelos de la Región Metropolitana del Departamento de La Paz, Bolivia 2017","Muestra los tipos de suelo identificados en la Región Metropolitana del Departamento de La Paz, esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz, año 2017."
GeoBolivia,mdenerg:TB_LocaIidades_Beni,TB_LocaIidades_Beni,
GeoBolivia,inra:tco_titulado_2012,TCO titulados 12_2012,"Predios titulados en la modalidad de TCO, actualizado hasta diciembre de 2012"
GeoBolivia,GobDepartamento:HidrografiaArea,Tarija - Hidrografia (Areas),Plan Departamental de Ordenamiento Territorial Tarija 2006 - 2025
GeoBolivia,GobDepartamento:urbano,Tarija - Mancha Urbana,Plan Departamental de Ordenamiento Territorial Tarija 2006 - 2025
